original_image,labels
zdjecie_6451,4
zdjecie_6452,1
zdjecie_6453,2
zdjecie_6454,1
zdjecie_6455,3
zdjecie_6456,0
zdjecie_6457,0
zdjecie_6458,0
zdjecie_6459,1
zdjecie_6460,4
zdjecie_6461,0
zdjecie_6462,2
zdjecie_6463,0
zdjecie_6464,2
zdjecie_6465,3
zdjecie_6466,2
zdjecie_6467,1
zdjecie_6468,0
zdjecie_6469,0
zdjecie_6470,0
zdjecie_6471,0
zdjecie_6472,1
zdjecie_6473,3
zdjecie_6474,2
zdjecie_6475,2
zdjecie_6476,2
zdjecie_6477,4
zdjecie_6478,1
zdjecie_6479,3
zdjecie_6480,3
zdjecie_6481,2
zdjecie_6482,3
zdjecie_6483,0
zdjecie_6484,0
zdjecie_6485,4
zdjecie_6486,2
zdjecie_6487,3
zdjecie_6488,2
zdjecie_6489,2
zdjecie_6490,2
zdjecie_6491,0
zdjecie_6492,2
zdjecie_6493,2
zdjecie_6494,0
zdjecie_6495,0
zdjecie_6496,1
zdjecie_6497,0
zdjecie_6498,2
zdjecie_6499,1
zdjecie_6500,1
zdjecie_6501,1
zdjecie_6502,2
zdjecie_6503,3
zdjecie_6504,0
zdjecie_6505,3
zdjecie_6506,0
zdjecie_6507,2
zdjecie_6508,4
zdjecie_6509,2
zdjecie_6510,0
zdjecie_6511,2
zdjecie_6512,2
zdjecie_6513,1
zdjecie_6514,2
zdjecie_6515,1
zdjecie_6516,4
zdjecie_6517,1
zdjecie_6518,0
zdjecie_6519,2
zdjecie_6520,0
zdjecie_6521,0
zdjecie_6522,1
zdjecie_6523,2
zdjecie_6524,1
zdjecie_6525,3
zdjecie_6526,0
zdjecie_6527,4
zdjecie_6528,2
zdjecie_6529,0
zdjecie_6530,1
zdjecie_6531,1
zdjecie_6532,0
zdjecie_6533,3
zdjecie_6534,0
zdjecie_6535,2
zdjecie_6536,0
zdjecie_6537,2
zdjecie_6538,3
zdjecie_6539,2
zdjecie_6540,0
zdjecie_6541,1
zdjecie_6542,1
zdjecie_6543,2
zdjecie_6544,3
zdjecie_6545,0
zdjecie_6546,0
zdjecie_6547,2
zdjecie_6548,1
zdjecie_6549,2
zdjecie_6550,3
zdjecie_6551,1
zdjecie_6552,0
zdjecie_6553,0
zdjecie_6554,4
zdjecie_6555,2
zdjecie_6556,2
zdjecie_6557,2
zdjecie_6558,0
zdjecie_6559,0
zdjecie_6560,2
zdjecie_6561,2
zdjecie_6562,2
zdjecie_6563,3
zdjecie_6564,0
zdjecie_6565,2
zdjecie_6566,0
zdjecie_6567,4
zdjecie_6568,1
zdjecie_6569,3
zdjecie_6570,2
zdjecie_6571,2
zdjecie_6572,0
zdjecie_6573,1
zdjecie_6574,1
zdjecie_6575,2
zdjecie_6576,3
zdjecie_6577,3
zdjecie_6578,0
zdjecie_6579,1
zdjecie_6580,0
zdjecie_6581,0
zdjecie_6582,2
zdjecie_6583,0
zdjecie_6584,0
zdjecie_6585,2
zdjecie_6586,3
zdjecie_6587,0
zdjecie_6588,2
zdjecie_6589,0
zdjecie_6590,0
zdjecie_6591,3
zdjecie_6592,0
zdjecie_6593,1
zdjecie_6594,2
zdjecie_6595,0
zdjecie_6596,2
zdjecie_6597,0
zdjecie_6598,1
zdjecie_6599,1
zdjecie_6600,1
zdjecie_6601,3
zdjecie_6602,3
zdjecie_6603,0
zdjecie_6604,3
zdjecie_6605,2
zdjecie_6606,3
zdjecie_6607,0
zdjecie_6608,0
zdjecie_6609,0
zdjecie_6610,3
zdjecie_6611,0
zdjecie_6612,3
zdjecie_6613,1
zdjecie_6614,0
zdjecie_6615,1
zdjecie_6616,0
zdjecie_6617,0
zdjecie_6618,2
zdjecie_6619,0
zdjecie_6620,3
zdjecie_6621,3
zdjecie_6622,3
zdjecie_6623,0
zdjecie_6624,2
zdjecie_6625,0
zdjecie_6626,2
zdjecie_6627,0
zdjecie_6628,0
zdjecie_6629,2
zdjecie_6630,2
zdjecie_6631,3
zdjecie_6632,2
zdjecie_6633,2
zdjecie_6634,3
zdjecie_6635,2
zdjecie_6636,1
zdjecie_6637,2
zdjecie_6638,2
zdjecie_6639,1
zdjecie_6640,3
zdjecie_6641,2
zdjecie_6642,3
zdjecie_6643,2
zdjecie_6644,4
zdjecie_6645,2
zdjecie_6646,0
zdjecie_6647,2
zdjecie_6648,2
zdjecie_6649,3
zdjecie_6650,0
zdjecie_6651,0
zdjecie_6652,3
zdjecie_6653,1
zdjecie_6654,1
zdjecie_6655,1
zdjecie_6656,2
zdjecie_6657,3
zdjecie_6658,0
zdjecie_6659,2
zdjecie_6660,1
zdjecie_6661,2
zdjecie_6662,1
zdjecie_6663,4
zdjecie_6664,1
zdjecie_6665,2
zdjecie_6666,2
zdjecie_6667,0
zdjecie_6668,3
zdjecie_6669,3
zdjecie_6670,3
zdjecie_6671,4
zdjecie_6672,2
zdjecie_6673,1
zdjecie_6674,0
zdjecie_6675,2
zdjecie_6676,0
zdjecie_6677,0
zdjecie_6678,3
zdjecie_6679,3
zdjecie_6680,2
zdjecie_6681,3
zdjecie_6682,0
zdjecie_6683,2
zdjecie_6684,2
zdjecie_6685,2
zdjecie_6686,4
zdjecie_6687,3
zdjecie_6688,2
zdjecie_6689,1
zdjecie_6690,1
zdjecie_6691,3
zdjecie_6692,2
zdjecie_6693,0
zdjecie_6694,3
zdjecie_6695,0
zdjecie_6696,3
zdjecie_6697,3
zdjecie_6698,2
zdjecie_6699,2
zdjecie_6700,1
zdjecie_6701,1
zdjecie_6702,2
zdjecie_6703,2
zdjecie_6704,1
zdjecie_6705,0
zdjecie_6706,3
zdjecie_6707,0
zdjecie_6708,2
zdjecie_6709,2
zdjecie_6710,0
zdjecie_6711,0
zdjecie_6712,3
zdjecie_6713,0
zdjecie_6714,2
zdjecie_6715,1
zdjecie_6716,2
zdjecie_6717,1
zdjecie_6718,2
zdjecie_6719,0
zdjecie_6720,3
zdjecie_6721,3
zdjecie_6722,3
zdjecie_6723,4
zdjecie_6724,0
zdjecie_6725,3
zdjecie_6726,2
zdjecie_6727,1
zdjecie_6728,1
zdjecie_6729,1
zdjecie_6730,0
zdjecie_6731,2
zdjecie_6732,0
zdjecie_6733,4
zdjecie_6734,1
zdjecie_6735,0
zdjecie_6736,3
zdjecie_6737,0
zdjecie_6738,2
zdjecie_6739,0
zdjecie_6740,1
zdjecie_6741,2
zdjecie_6742,2
zdjecie_6743,1
zdjecie_6744,2
zdjecie_6745,1
zdjecie_6746,2
zdjecie_6747,2
zdjecie_6748,1
zdjecie_6749,2
zdjecie_6750,2
zdjecie_6751,2
zdjecie_6752,3
zdjecie_6753,0
zdjecie_6754,2
zdjecie_6755,1
zdjecie_6756,3
zdjecie_6757,3
zdjecie_6758,3
zdjecie_6759,3
zdjecie_6760,2
zdjecie_6761,2
zdjecie_6762,0
zdjecie_6763,0
zdjecie_6764,2
zdjecie_6765,2
zdjecie_6766,2
zdjecie_6767,2
zdjecie_6768,0
zdjecie_6769,2
zdjecie_6770,2
zdjecie_6771,2
zdjecie_6772,3
zdjecie_6773,0
zdjecie_6774,0
zdjecie_6775,0
zdjecie_6776,4
zdjecie_6777,0
zdjecie_6778,1
zdjecie_6779,1
zdjecie_6780,0
zdjecie_6781,1
zdjecie_6782,0
zdjecie_6783,3
zdjecie_6784,1
zdjecie_6785,2
zdjecie_6786,2
zdjecie_6787,2
zdjecie_6788,0
zdjecie_6789,2
zdjecie_6790,2
zdjecie_6791,0
zdjecie_6792,1
zdjecie_6793,1
zdjecie_6794,3
zdjecie_6795,2
zdjecie_6796,0
zdjecie_6797,4
zdjecie_6798,3
zdjecie_6799,2
zdjecie_6800,2
zdjecie_6801,2
zdjecie_6802,3
zdjecie_6803,1
zdjecie_6804,2
zdjecie_6805,1
zdjecie_6806,0
zdjecie_6807,1
zdjecie_6808,1
zdjecie_6809,0
zdjecie_6810,0
zdjecie_6811,2
zdjecie_6812,4
zdjecie_6813,2
zdjecie_6814,0
zdjecie_6815,3
zdjecie_6816,2
zdjecie_6817,0
zdjecie_6818,2
zdjecie_6819,0
zdjecie_6820,4
zdjecie_6821,0
zdjecie_6822,0
zdjecie_6823,0
zdjecie_6824,3
zdjecie_6825,1
zdjecie_6826,3
zdjecie_6827,2
zdjecie_6828,3
zdjecie_6829,2
zdjecie_6830,3
zdjecie_6831,2
zdjecie_6832,3
zdjecie_6833,3
zdjecie_6834,3
zdjecie_6835,1
zdjecie_6836,0
zdjecie_6837,2
zdjecie_6838,2
zdjecie_6839,1
zdjecie_6840,1
zdjecie_6841,3
zdjecie_6842,1
zdjecie_6843,0
zdjecie_6844,2
zdjecie_6845,3
zdjecie_6846,0
zdjecie_6847,0
zdjecie_6848,0
zdjecie_6849,1
zdjecie_6850,1
zdjecie_6851,0
zdjecie_6852,1
zdjecie_6853,0
zdjecie_6854,2
zdjecie_6855,3
zdjecie_6856,2
zdjecie_6857,0
zdjecie_6858,0
zdjecie_6859,0
zdjecie_6860,1
zdjecie_6861,1
zdjecie_6862,0
zdjecie_6863,0
zdjecie_6864,2
zdjecie_6865,1
zdjecie_6866,3
zdjecie_6867,0
zdjecie_6868,2
zdjecie_6869,2
zdjecie_6870,1
zdjecie_6871,3
zdjecie_6872,2
zdjecie_6873,2
zdjecie_6874,1
zdjecie_6875,2
zdjecie_6876,3
zdjecie_6877,1
zdjecie_6878,1
zdjecie_6879,1
zdjecie_6880,2
zdjecie_6881,2
zdjecie_6882,3
zdjecie_6883,2
zdjecie_6884,1
zdjecie_6885,2
zdjecie_6886,0
zdjecie_6887,3
zdjecie_6888,2
zdjecie_6889,1
zdjecie_6890,2
zdjecie_6891,0
zdjecie_6892,3
zdjecie_6893,2
zdjecie_6894,1
zdjecie_6895,3
zdjecie_6896,3
zdjecie_6897,1
zdjecie_6898,2
zdjecie_6899,1
zdjecie_6900,0
zdjecie_6901,1
zdjecie_6902,1
zdjecie_6903,2
zdjecie_6904,2
zdjecie_6905,2
zdjecie_6906,4
zdjecie_6907,2
zdjecie_6908,3
zdjecie_6909,3
zdjecie_6910,1
zdjecie_6911,1
zdjecie_6912,1
zdjecie_6913,0
zdjecie_6914,3
zdjecie_6915,1
zdjecie_6916,4
zdjecie_6917,0
zdjecie_6918,2
zdjecie_6919,0
zdjecie_6920,2
zdjecie_6921,1
zdjecie_6922,1
zdjecie_6923,3
zdjecie_6924,2
zdjecie_6925,2
zdjecie_6926,0
zdjecie_6927,3
zdjecie_6928,0
zdjecie_6929,2
zdjecie_6930,0
zdjecie_6931,0
zdjecie_6932,4
zdjecie_6933,4
zdjecie_6934,1
zdjecie_6935,3
zdjecie_6936,3
zdjecie_6937,3
zdjecie_6938,0
zdjecie_6939,3
zdjecie_6940,3
zdjecie_6941,1
zdjecie_6942,3
zdjecie_6943,2
zdjecie_6944,2
zdjecie_6945,3
zdjecie_6946,1
zdjecie_6947,2
zdjecie_6948,3
zdjecie_6949,1
zdjecie_6950,1
zdjecie_6951,0
zdjecie_6952,0
zdjecie_6953,2
zdjecie_6954,2
zdjecie_6955,4
zdjecie_6956,3
zdjecie_6957,1
zdjecie_6958,3
zdjecie_6959,0
zdjecie_6960,0
zdjecie_6961,0
zdjecie_6962,0
zdjecie_6963,1
zdjecie_6964,1
zdjecie_6965,0
zdjecie_6966,2
zdjecie_6967,1
zdjecie_6968,0
zdjecie_6969,3
zdjecie_6970,0
zdjecie_6971,0
zdjecie_6972,1
zdjecie_6973,1
zdjecie_6974,1
zdjecie_6975,1
zdjecie_6976,2
zdjecie_6977,1
zdjecie_6978,1
zdjecie_6979,3
zdjecie_6980,0
zdjecie_6981,0
zdjecie_6982,3
zdjecie_6983,0
zdjecie_6984,0
zdjecie_6985,2
zdjecie_6986,2
zdjecie_6987,3
zdjecie_6988,0
zdjecie_6989,0
zdjecie_6990,0
zdjecie_6991,0
zdjecie_6992,1
zdjecie_6993,2
zdjecie_6994,2
zdjecie_6995,2
zdjecie_6996,2
zdjecie_6997,3
zdjecie_6998,2
zdjecie_6999,1
zdjecie_7000,2
zdjecie_7001,0
zdjecie_7002,3
zdjecie_7003,4
zdjecie_7004,0
zdjecie_7005,2
zdjecie_7006,0
zdjecie_7007,1
zdjecie_7008,2
zdjecie_7009,2
zdjecie_7010,1
zdjecie_7011,3
zdjecie_7012,0
zdjecie_7013,2
zdjecie_7014,2
zdjecie_7015,2
zdjecie_7016,2
zdjecie_7017,2
zdjecie_7018,1
zdjecie_7019,3
zdjecie_7020,2
zdjecie_7021,1
zdjecie_7022,0
zdjecie_7023,0
zdjecie_7024,0
zdjecie_7025,0
zdjecie_7026,0
zdjecie_7027,0
zdjecie_7028,2
zdjecie_7029,2
zdjecie_7030,1
zdjecie_7031,1
zdjecie_7032,1
zdjecie_7033,0
zdjecie_7034,2
zdjecie_7035,1
zdjecie_7036,2
zdjecie_7037,3
zdjecie_7038,2
zdjecie_7039,0
zdjecie_7040,2
zdjecie_7041,1
zdjecie_7042,2
zdjecie_7043,2
zdjecie_7044,0
zdjecie_7045,3
zdjecie_7046,2
zdjecie_7047,4
zdjecie_7048,3
zdjecie_7049,3
zdjecie_7050,2
zdjecie_7051,3
zdjecie_7052,0
zdjecie_7053,3
zdjecie_7054,0
zdjecie_7055,0
zdjecie_7056,1
zdjecie_7057,1
zdjecie_7058,2
zdjecie_7059,0
zdjecie_7060,2
zdjecie_7061,2
zdjecie_7062,2
zdjecie_7063,3
zdjecie_7064,3
zdjecie_7065,1
zdjecie_7066,2
zdjecie_7067,1
zdjecie_7068,0
zdjecie_7069,1
zdjecie_7070,0
zdjecie_7071,1
zdjecie_7072,2
zdjecie_7073,1
zdjecie_7074,1
zdjecie_7075,3
zdjecie_7076,0
zdjecie_7077,0
zdjecie_7078,0
zdjecie_7079,2
zdjecie_7080,1
zdjecie_7081,3
zdjecie_7082,0
zdjecie_7083,1
zdjecie_7084,2
zdjecie_7085,1
zdjecie_7086,4
zdjecie_7087,2
zdjecie_7088,0
zdjecie_7089,2
zdjecie_7090,3
zdjecie_7091,0
zdjecie_7092,2
zdjecie_7093,2
zdjecie_7094,2
zdjecie_7095,3
zdjecie_7096,0
zdjecie_7097,0
zdjecie_7098,0
zdjecie_7099,3
zdjecie_7100,4
zdjecie_7101,2
zdjecie_7102,1
zdjecie_7103,3
zdjecie_7104,2
zdjecie_7105,1
zdjecie_7106,3
zdjecie_7107,2
zdjecie_7108,4
zdjecie_7109,1
zdjecie_7110,0
zdjecie_7111,0
zdjecie_7112,3
zdjecie_7113,3
zdjecie_7114,0
zdjecie_7115,0
zdjecie_7116,2
zdjecie_7117,0
zdjecie_7118,2
zdjecie_7119,3
zdjecie_7120,1
zdjecie_7121,2
zdjecie_7122,0
zdjecie_7123,3
zdjecie_7124,1
zdjecie_7125,2
zdjecie_7126,2
zdjecie_7127,0
zdjecie_7128,0
zdjecie_7129,1
zdjecie_7130,0
zdjecie_7131,0
zdjecie_7132,0
zdjecie_7133,1
zdjecie_7134,2
zdjecie_7135,3
zdjecie_7136,1
zdjecie_7137,2
zdjecie_7138,0
zdjecie_7139,3
zdjecie_7140,2
zdjecie_7141,0
zdjecie_7142,1
zdjecie_7143,3
zdjecie_7144,2
zdjecie_7145,2
zdjecie_7146,0
zdjecie_7147,2
zdjecie_7148,4
zdjecie_7149,2
zdjecie_7150,2
zdjecie_7151,3
zdjecie_7152,2
zdjecie_7153,1
zdjecie_7154,2
zdjecie_7155,2
zdjecie_7156,3
zdjecie_7157,1
zdjecie_7158,0
zdjecie_7159,2
zdjecie_7160,3
zdjecie_7161,1
zdjecie_7162,3
zdjecie_7163,1
zdjecie_7164,0
zdjecie_7165,1
zdjecie_7166,0
zdjecie_7167,0
zdjecie_7168,1
zdjecie_7169,0
zdjecie_7170,2
zdjecie_7171,2
zdjecie_7172,3
zdjecie_7173,2
zdjecie_7174,3
zdjecie_7175,2
zdjecie_7176,3
zdjecie_7177,3
zdjecie_7178,0
zdjecie_7179,2
zdjecie_7180,2
zdjecie_7181,2
zdjecie_7182,2
zdjecie_7183,3
zdjecie_7184,1
zdjecie_7185,2
zdjecie_7186,2
zdjecie_7187,2
zdjecie_7188,3
zdjecie_7189,1
zdjecie_7190,1
zdjecie_7191,0
zdjecie_7192,0
zdjecie_7193,2
zdjecie_7194,1
zdjecie_7195,3
zdjecie_7196,0
zdjecie_7197,2
zdjecie_7198,0
zdjecie_7199,3
zdjecie_7200,3
zdjecie_7201,3
zdjecie_7202,0
zdjecie_7203,2
zdjecie_7204,1
zdjecie_7205,3
zdjecie_7206,2
zdjecie_7207,2
zdjecie_7208,0
zdjecie_7209,1
zdjecie_7210,2
zdjecie_7211,4
zdjecie_7212,1
zdjecie_7213,1
zdjecie_7214,2
zdjecie_7215,3
zdjecie_7216,3
zdjecie_7217,4
zdjecie_7218,1
zdjecie_7219,2
zdjecie_7220,1
zdjecie_7221,1
zdjecie_7222,1
zdjecie_7223,2
zdjecie_7224,2
zdjecie_7225,1
zdjecie_7226,1
zdjecie_7227,3
zdjecie_7228,4
zdjecie_7229,0
zdjecie_7230,3
zdjecie_7231,2
zdjecie_7232,3
zdjecie_7233,1
zdjecie_7234,0
zdjecie_7235,0
zdjecie_7236,2
zdjecie_7237,3
zdjecie_7238,3
zdjecie_7239,3
zdjecie_7240,0
zdjecie_7241,3
zdjecie_7242,3
zdjecie_7243,3
zdjecie_7244,0
zdjecie_7245,3
zdjecie_7246,0
zdjecie_7247,0
zdjecie_7248,2
zdjecie_7249,1
zdjecie_7250,3
zdjecie_7251,2
zdjecie_7252,0
zdjecie_7253,0
zdjecie_7254,0
zdjecie_7255,3
zdjecie_7256,0
zdjecie_7257,3
zdjecie_7258,0
zdjecie_7259,0
zdjecie_7260,2
zdjecie_7261,3
zdjecie_7262,3
zdjecie_7263,3
zdjecie_7264,3
zdjecie_7265,2
zdjecie_7266,0
zdjecie_7267,2
zdjecie_7268,3
zdjecie_7269,0
zdjecie_7270,0
zdjecie_7271,1
zdjecie_7272,4
zdjecie_7273,2
zdjecie_7274,0
zdjecie_7275,0
zdjecie_7276,0
zdjecie_7277,0
zdjecie_7278,3
zdjecie_7279,3
zdjecie_7280,1
zdjecie_7281,1
zdjecie_7282,0
zdjecie_7283,0
zdjecie_7284,1
zdjecie_7285,1
zdjecie_7286,2
zdjecie_7287,3
zdjecie_7288,0
zdjecie_7289,0
zdjecie_7290,2
zdjecie_7291,2
zdjecie_7292,4
zdjecie_7293,0
zdjecie_7294,0
zdjecie_7295,1
zdjecie_7296,3
zdjecie_7297,1
zdjecie_7298,1
zdjecie_7299,3
zdjecie_7300,3
zdjecie_7301,2
zdjecie_7302,0
zdjecie_7303,2
zdjecie_7304,2
zdjecie_7305,3
zdjecie_7306,2
zdjecie_7307,0
zdjecie_7308,0
zdjecie_7309,1
zdjecie_7310,0
zdjecie_7311,1
zdjecie_7312,3
zdjecie_7313,3
zdjecie_7314,3
zdjecie_7315,2
zdjecie_7316,2
zdjecie_7317,0
zdjecie_7318,0
zdjecie_7319,4
zdjecie_7320,2
zdjecie_7321,0
zdjecie_7322,1
zdjecie_7323,0
zdjecie_7324,0
zdjecie_7325,2
zdjecie_7326,0
zdjecie_7327,3
zdjecie_7328,1
zdjecie_7329,1
zdjecie_7330,3
zdjecie_7331,0
zdjecie_7332,2
zdjecie_7333,0
zdjecie_7334,1
zdjecie_7335,1
zdjecie_7336,3
zdjecie_7337,3
zdjecie_7338,0
zdjecie_7339,2
zdjecie_7340,1
zdjecie_7341,2
zdjecie_7342,0
zdjecie_7343,2
zdjecie_7344,3
zdjecie_7345,2
zdjecie_7346,0
zdjecie_7347,0
zdjecie_7348,0
zdjecie_7349,0
zdjecie_7350,2
zdjecie_7351,2
zdjecie_7352,0
zdjecie_7353,3
zdjecie_7354,2
zdjecie_7355,3
zdjecie_7356,3
zdjecie_7357,1
zdjecie_7358,3
zdjecie_7359,0
zdjecie_7360,0
zdjecie_7361,3
zdjecie_7362,0
zdjecie_7363,0
zdjecie_7364,3
zdjecie_7365,0
zdjecie_7366,3
zdjecie_7367,0
zdjecie_7368,0
zdjecie_7369,2
zdjecie_7370,3
zdjecie_7371,2
zdjecie_7372,3
zdjecie_7373,1
zdjecie_7374,2
zdjecie_7375,2
zdjecie_7376,3
zdjecie_7377,3
zdjecie_7378,0
zdjecie_7379,2
zdjecie_7380,2
zdjecie_7381,3
zdjecie_7382,1
zdjecie_7383,3
zdjecie_7384,3
zdjecie_7385,4
zdjecie_7386,4
zdjecie_7387,0
zdjecie_7388,2
zdjecie_7389,1
zdjecie_7390,2
zdjecie_7391,0
zdjecie_7392,2
zdjecie_7393,2
zdjecie_7394,2
zdjecie_7395,0
zdjecie_7396,3
zdjecie_7397,2
zdjecie_7398,1
zdjecie_7399,2
zdjecie_7400,0
zdjecie_7401,0
zdjecie_7402,3
zdjecie_7403,0
zdjecie_7404,3
zdjecie_7405,1
zdjecie_7406,0
zdjecie_7407,3
zdjecie_7408,1
zdjecie_7409,1
zdjecie_7410,2
zdjecie_7411,3
zdjecie_7412,1
zdjecie_7413,1
zdjecie_7414,0
zdjecie_7415,0
zdjecie_7416,3
zdjecie_7417,3
zdjecie_7418,0
zdjecie_7419,0
zdjecie_7420,3
zdjecie_7421,2
zdjecie_7422,1
zdjecie_7423,2
zdjecie_7424,2
zdjecie_7425,0
zdjecie_7426,2
zdjecie_7427,2
zdjecie_7428,4
zdjecie_7429,1
zdjecie_7430,3
zdjecie_7431,3
zdjecie_7432,0
zdjecie_7433,3
zdjecie_7434,2
zdjecie_7435,1
zdjecie_7436,2
zdjecie_7437,0
zdjecie_7438,0
zdjecie_7439,2
zdjecie_7440,1
zdjecie_7441,2
zdjecie_7442,1
zdjecie_7443,1
zdjecie_7444,1
zdjecie_7445,0
zdjecie_7446,0
zdjecie_7447,2
zdjecie_7448,1
zdjecie_7449,1
zdjecie_7450,3
zdjecie_7451,1
zdjecie_7452,2
zdjecie_7453,2
zdjecie_7454,2
zdjecie_7455,2
zdjecie_7456,3
zdjecie_7457,1
zdjecie_7458,2
zdjecie_7459,2
zdjecie_7460,0
zdjecie_7461,2
zdjecie_7462,3
zdjecie_7463,3
zdjecie_7464,3
zdjecie_7465,2
zdjecie_7466,2
zdjecie_7467,0
zdjecie_7468,2
zdjecie_7469,0
zdjecie_7470,0
zdjecie_7471,1
zdjecie_7472,2
zdjecie_7473,0
zdjecie_7474,2
zdjecie_7475,0
zdjecie_7476,0
zdjecie_7477,2
zdjecie_7478,3
zdjecie_7479,2
zdjecie_7480,2
zdjecie_7481,3
zdjecie_7482,0
zdjecie_7483,2
zdjecie_7484,4
zdjecie_7485,2
zdjecie_7486,2
zdjecie_7487,3
zdjecie_7488,3
zdjecie_7489,2
zdjecie_7490,2
zdjecie_7491,1
zdjecie_7492,3
zdjecie_7493,3
zdjecie_7494,0
zdjecie_7495,1
zdjecie_7496,3
zdjecie_7497,2
zdjecie_7498,0
zdjecie_7499,2
zdjecie_7500,2
zdjecie_7501,2
zdjecie_7502,2
zdjecie_7503,0
zdjecie_7504,2
zdjecie_7505,1
zdjecie_7506,2
zdjecie_7507,0
zdjecie_7508,0
zdjecie_7509,3
zdjecie_7510,2
zdjecie_7511,0
zdjecie_7512,3
zdjecie_7513,0
zdjecie_7514,0
zdjecie_7515,1
zdjecie_7516,2
zdjecie_7517,2
zdjecie_7518,3
zdjecie_7519,3
zdjecie_7520,2
zdjecie_7521,0
zdjecie_7522,2
zdjecie_7523,0
zdjecie_7524,2
zdjecie_7525,0
zdjecie_7526,3
zdjecie_7527,1
zdjecie_7528,2
zdjecie_7529,2
zdjecie_7530,2
zdjecie_7531,0
zdjecie_7532,0
zdjecie_7533,2
zdjecie_7534,0
zdjecie_7535,3
zdjecie_7536,1
zdjecie_7537,2
zdjecie_7538,3
zdjecie_7539,2
zdjecie_7540,3
zdjecie_7541,2
zdjecie_7542,0
zdjecie_7543,2
zdjecie_7544,0
zdjecie_7545,3
zdjecie_7546,2
zdjecie_7547,2
zdjecie_7548,2
zdjecie_7549,0
zdjecie_7550,1
zdjecie_7551,2
zdjecie_7552,1
zdjecie_7553,4
zdjecie_7554,1
zdjecie_7555,0
zdjecie_7556,1
zdjecie_7557,0
zdjecie_7558,2
zdjecie_7559,2
zdjecie_7560,0
zdjecie_7561,0
zdjecie_7562,0
zdjecie_7563,4
zdjecie_7564,3
zdjecie_7565,4
zdjecie_7566,0
zdjecie_7567,1
zdjecie_7568,2
zdjecie_7569,3
zdjecie_7570,1
zdjecie_7571,0
zdjecie_7572,3
zdjecie_7573,2
zdjecie_7574,2
zdjecie_7575,0
zdjecie_7576,0
zdjecie_7577,0
zdjecie_7578,0
zdjecie_7579,2
zdjecie_7580,4
zdjecie_7581,2
zdjecie_7582,0
zdjecie_7583,2
zdjecie_7584,0
zdjecie_7585,1
zdjecie_7586,2
zdjecie_7587,2
zdjecie_7588,2
zdjecie_7589,1
zdjecie_7590,0
zdjecie_7591,0
zdjecie_7592,1
zdjecie_7593,3
zdjecie_7594,2
zdjecie_7595,4
zdjecie_7596,0
zdjecie_7597,0
zdjecie_7598,0
zdjecie_7599,0
zdjecie_7600,4
zdjecie_7601,3
zdjecie_7602,1
zdjecie_7603,2
zdjecie_7604,1
zdjecie_7605,1
zdjecie_7606,0
zdjecie_7607,2
zdjecie_7608,1
zdjecie_7609,0
zdjecie_7610,1
zdjecie_7611,1
zdjecie_7612,3
zdjecie_7613,2
zdjecie_7614,0
zdjecie_7615,0
zdjecie_7616,0
zdjecie_7617,1
zdjecie_7618,0
zdjecie_7619,2
zdjecie_7620,3
zdjecie_7621,2
zdjecie_7622,3
zdjecie_7623,2
zdjecie_7624,1
zdjecie_7625,2
zdjecie_7626,2
zdjecie_7627,0
zdjecie_7628,2
zdjecie_7629,3
zdjecie_7630,3
zdjecie_7631,0
zdjecie_7632,0
zdjecie_7633,1
zdjecie_7634,3
zdjecie_7635,0
zdjecie_7636,1
zdjecie_7637,1
zdjecie_7638,1
zdjecie_7639,0
zdjecie_7640,0
zdjecie_7641,2
zdjecie_7642,3
zdjecie_7643,1
zdjecie_7644,3
zdjecie_7645,2
zdjecie_7646,3
zdjecie_7647,0
zdjecie_7648,1
zdjecie_7649,1
zdjecie_7650,1
zdjecie_7651,2
zdjecie_7652,2
zdjecie_7653,1
zdjecie_7654,2
zdjecie_7655,2
zdjecie_7656,0
zdjecie_7657,1
zdjecie_7658,2
zdjecie_7659,0
zdjecie_7660,4
zdjecie_7661,1
zdjecie_7662,2
zdjecie_7663,3
zdjecie_7664,2
zdjecie_7665,1
zdjecie_7666,1
zdjecie_7667,4
zdjecie_7668,1
zdjecie_7669,0
zdjecie_7670,0
zdjecie_7671,3
zdjecie_7672,2
zdjecie_7673,2
zdjecie_7674,1
zdjecie_7675,2
zdjecie_7676,1
zdjecie_7677,1
zdjecie_7678,2
zdjecie_7679,1
zdjecie_7680,1
zdjecie_7681,2
zdjecie_7682,2
zdjecie_7683,3
zdjecie_7684,2
zdjecie_7685,2
zdjecie_7686,2
zdjecie_7687,1
zdjecie_7688,2
zdjecie_7689,3
zdjecie_7690,2
zdjecie_7691,1
zdjecie_7692,1
zdjecie_7693,3
zdjecie_7694,2
zdjecie_7695,1
zdjecie_7696,2
zdjecie_7697,4
zdjecie_7698,3
zdjecie_7699,2
zdjecie_7700,1
zdjecie_7701,3
zdjecie_7702,2
zdjecie_7703,0
zdjecie_7704,3
zdjecie_7705,2
zdjecie_7706,2
zdjecie_7707,1
zdjecie_7708,0
zdjecie_7709,2
zdjecie_7710,2
zdjecie_7711,2
zdjecie_7712,1
zdjecie_7713,3
zdjecie_7714,1
zdjecie_7715,1
zdjecie_7716,2
zdjecie_7717,1
zdjecie_7718,2
zdjecie_7719,1
zdjecie_7720,1
zdjecie_7721,1
zdjecie_7722,1
